lncrna-length,mrna-length,lncrna-GC%,mrna-GC%,lncrna-rel_acc_len_ratio,mrna-rel_acc_len_ratio,hybrid_energy(kcal/mol),lncrna_rel_GC_ratio,Target
10068,4454,0.517977751,0.383924562,0.155145014,0.197350696,-326.7,0.353191808,0
1953,16321,0.49359959,0.549108511,0.132104455,0.336989155,-92.3,0.30843423600000003,0
368,731,0.54076087,0.641586867,0.095108696,0.082079343,-8.7,0.207070707,0
8498,1001,0.353141916,0.614385614,0.23970346,0.301698302,-91.3,0.337634588,0
424,16321,0.356132075,0.549108511,0.20990566,0.336989155,-28.1,0.211534122,0
1469,8003,0.402995235,0.61589404,0.277059224,0.281144571,-80.1,0.281277868,0
3805,4840,0.429434954,0.34214876,0.193429698,0.251446281,-216.7,0.292443916,0
549,8003,0.449908925,0.61589404,0.14571949,0.281144571,-40.9,0.397639662,0
8302,3785,0.408335341,0.563011889,0.186942905,0.181505945,-242.6,0.32105964,1
1576,4127,0.461928934,0.431790647,0.217639594,0.21541071,-118.4,0.341126819,1
22743,2105,0.440531152,0.6313539189999999,0.187662138,0.136817102,-183.0,0.404217366,1
4456,11062,0.425718133,0.565449286,0.203770197,0.13532815,-256.5,0.291783442,0
1290,4407,0.389147287,0.371454504,0.189147287,0.200136147,-101.1,0.262577607,1
368,1347,0.54076087,0.67112101,0.095108696,0.077951002,-10.4,0.207070707,0
3756,785,0.479499468,0.550318471,0.126996805,0.110828025,-45.7,0.38309296,1
927,7805,0.421790723,0.574887892,0.100323625,0.133376041,-39.8,0.209662698,0
2085,509,0.417266187,0.493123772,0.167386091,0.341846758,-33.8,0.21494709,0
2085,4127,0.417266187,0.431790647,0.167386091,0.21541071,-107.2,0.31254405,1
8779,3586,0.403462809,0.535136642,0.187037248,0.13385387599999998,-197.3,0.300739391,1
703,16321,0.5462304410000001,0.549108511,0.12802276,0.336989155,-59.5,0.412445887,0
453,561,0.390728477,0.659536542,0.26931567300000003,0.101604278,-9.6,0.175115207,0
2690,4127,0.404460967,0.431790647,0.2,0.21541071,-147.1,0.298801308,1
424,4407,0.356132075,0.371454504,0.20990566,0.200136147,-31.5,0.211534122,1
5822,8349,0.588801099,0.470834831,0.126417039,0.206012696,-263.9,0.42487975,0
200,8751,0.53,0.561421552,0.455,0.159867444,-36.0,0.32708333300000003,0
3548,12019,0.45518602,0.447874199,0.17080045100000002,0.213245694,-289.0,0.322144303,0
8779,1441,0.403462809,0.533657183,0.187037248,0.156141568,-124.4,0.36545304,1
3756,632,0.479499468,0.642405063,0.126996805,0.09335443,-31.5,0.384307359,1
10068,3449,0.517977751,0.583647434,0.155145014,0.166425051,-299.2,0.4197903220000001,0
977,1752,0.451381781,0.572488584,0.249744115,0.212899543,-47.0,0.374901381,1
22743,4507,0.440531152,0.368315953,0.187662138,0.193920568,-350.2,0.332003735,0
4881,8003,0.401557058,0.61589404,0.175578775,0.281144571,-247.0,0.343853681,0
2852,12019,0.448807854,0.447874199,0.217741935,0.213245694,-264.3,0.325489539,0
1793,12019,0.317902956,0.447874199,0.27495817100000003,0.213245694,-197.1,0.250749005,0
8302,2505,0.408335341,0.371257485,0.186942905,0.188822355,-184.7,0.286663344,1
1765,8003,0.559773371,0.61589404,0.145609065,0.281144571,-107.1,0.381413576,0
4064,8003,0.451771654,0.61589404,0.215551181,0.281144571,-189.4,0.325376029,0
4289,16321,0.4220097920000001,0.549108511,0.194217766,0.336989155,-188.8,0.277211306,0
10194,4001,0.518246027,0.494126468,0.15636649,0.160709823,-290.8,0.410143002,0
10120,5359,0.51798419,0.375816384,0.157213439,0.16346333300000002,-337.7,0.366804592,0
3788,16321,0.402851109,0.549108511,0.211193242,0.336989155,-229.6,0.321359007,0
922,3367,0.6008676789999999,0.615384615,0.292841649,0.099495099,-88.7,0.522536232,0
1957,4407,0.536024527,0.371454504,0.16555953,0.200136147,-127.7,0.370912101,1
9994,4912,0.5177106260000001,0.521579805,0.15599359599999998,0.192385993,-313.0,0.344890914,1
3756,2434,0.479499468,0.424404273,0.126996805,0.209942482,-126.6,0.377442228,1
1471,8702,0.356220258,0.3982992420000001,0.298436438,0.213743967,-157.0,0.247028489,0
7201,8743,0.506179697,0.484845019,0.201638661,0.15818369,-305.3,0.370819468,0
563,4407,0.44937833,0.371454504,0.131438721,0.200136147,-50.8,0.34501443,1
8498,2351,0.353141916,0.346660995,0.23970346,0.258188005,-213.7,0.280861966,0
3756,1679,0.479499468,0.5789160210000001,0.126996805,0.145324598,-118.4,0.372596695,1
8498,6584,0.353141916,0.491950182,0.23970346,0.195777643,-329.1,0.286063962,0
8779,5167,0.403462809,0.48345268,0.187037248,0.166053803,-310.9,0.318856129,1
2346,12019,0.470588235,0.447874199,0.185848252,0.213245694,-258.6,0.364935433,0
22743,1617,0.440531152,0.482993197,0.187662138,0.270871985,-244.9,0.385435908,0
3531,3979,0.41489663,0.361648655,0.180968564,0.255591857,-203.4,0.31776202,0
2658,16321,0.418359669,0.549108511,0.209179834,0.336989155,-161.7,0.334633576,0
362,3282,0.458563536,0.660268129,0.212707182,0.101462523,-8.2,0.05952381,0
2362,508,0.6303979679999999,0.5433070870000001,0.16426757,0.253937008,-63.1,0.526344291,0
901,16321,0.450610433,0.549108511,0.20754717,0.336989155,-82.9,0.346349206,0
1687,12019,0.574392413,0.447874199,0.134558388,0.213245694,-110.9,0.413496905,0
3756,760,0.479499468,0.6184210529999999,0.126996805,0.178947368,-69.6,0.463634292,1
3873,8426,0.566485928,0.5553050079999999,0.132713659,0.164372181,-199.8,0.408340761,0
4665,2018,0.520257235,0.541129832,0.199571275,0.211595639,-110.2,0.389640191,1
2730,8434,0.550915751,0.58050747,0.176190476,0.13244012300000002,-177.0,0.409385433,0
1656,7158,0.574879227,0.411846885,0.125603865,0.197122101,-74.6,0.390708887,0
5822,8003,0.588801099,0.61589404,0.126417039,0.281144571,-249.3,0.506139122,0
8302,3352,0.408335341,0.67601432,0.186942905,0.122613365,-185.3,0.342877537,1
22743,5359,0.440531152,0.375816384,0.187662138,0.16346333300000002,-406.2,0.34946436299999994,0
1731,509,0.573079145,0.493123772,0.138070479,0.341846758,-23.6,0.449074074,0
1687,3420,0.557794902,0.597076023,0.12566686400000002,0.129824561,-64.7,0.454724946,1
2390,7158,0.571129707,0.411846885,0.145188285,0.197122101,-152.7,0.3777753720000001,0
8545,7158,0.40514921,0.411846885,0.18502048,0.197122101,-345.1,0.2806215,0
368,2351,0.54076087,0.346660995,0.095108696,0.258188005,-14.7,0.207070707,0
8498,5744,0.353141916,0.511142061,0.23970346,0.166086351,-347.8,0.273081585,0
3532,11062,0.379671574,0.565449286,0.223103058,0.13532815,-235.9,0.312039899,0
2362,2478,0.6303979679999999,0.477804681,0.16426757,0.166263115,-110.7,0.506885231,0
2338,4127,0.437125749,0.431790647,0.192044482,0.21541071,-133.8,0.291757664,1
1656,4840,0.574879227,0.34214876,0.125603865,0.251446281,-65.3,0.4020378020000001,0
19296,4199,0.411795191,0.667778042,0.242278192,0.105025006,-288.4,0.381930188,0
2676,16321,0.400971599,0.549108511,0.207399103,0.336989155,-167.0,0.302657086,0
8779,2402,0.403462809,0.658201499,0.187037248,0.087010824,-134.7,0.324325232,1
8302,508,0.408335341,0.5433070870000001,0.186942905,0.253937008,-73.3,0.362071262,1
19296,4127,0.411795191,0.431790647,0.242278192,0.21541071,-384.6,0.325223411,0
2078,8702,0.487487969,0.3982992420000001,0.16506256,0.213743967,-162.4,0.298158675,0
1793,3449,0.317902956,0.583647434,0.27495817100000003,0.166425051,-122.1,0.326619277,1
19296,4454,0.411795191,0.383924562,0.242278192,0.197350696,-364.9,0.296689784,0
2396,1310,0.532971619,0.382442748,0.152337229,0.199236641,-62.5,0.506102377,0
9027,5361,0.387504154,0.515015855,0.184003545,0.164521544,-282.2,0.259901714,0
8844,5361,0.384328358,0.515015855,0.184758028,0.164521544,-275.7,0.26415535,0
3756,3268,0.479499468,0.561811506,0.126996805,0.120869033,-135.1,0.366805813,1
1735,3420,0.563688761,0.597076023,0.134293948,0.129824561,-74.9,0.452893689,1
1961,4840,0.626721061,0.34214876,0.159102499,0.251446281,-76.5,0.444584011,0
8302,1584,0.408335341,0.6837121209999999,0.186942905,0.09280303,-90.4,0.352754577,1
1698,6995,0.314487633,0.5601143670000001,0.28621908100000004,0.15968549,-197.1,0.265505268,0
3427,16321,0.363583309,0.549108511,0.190837467,0.336989155,-179.0,0.315512811,0
3441,12019,0.376053473,0.447874199,0.23016565,0.213245694,-276.7,0.297175255,0
1735,16321,0.614409222,0.549108511,0.195389049,0.336989155,-86.1,0.408858198,0
10068,719,0.517977751,0.4575799720000001,0.155145014,0.292072323,-108.2,0.3700873,0
9027,11062,0.387504154,0.565449286,0.184003545,0.13532815,-393.2,0.30779144,0
9027,4407,0.387504154,0.371454504,0.184003545,0.200136147,-267.0,0.272515986,0
3756,3505,0.479499468,0.6,0.126996805,0.119543509,-160.9,0.390787502,1
1965,16321,0.49821883,0.549108511,0.125699746,0.336989155,-120.7,0.412750627,0
368,11062,0.54076087,0.565449286,0.095108696,0.13532815,-22.7,0.207070707,0
10068,8426,0.517977751,0.5553050079999999,0.155145014,0.164372181,-433.3,0.391903865,0
8545,4785,0.40514921,0.49968652,0.18502048,0.183908046,-343.9,0.28941716100000003,1
275,437,0.349090909,0.608695652,0.189090909,0.153318078,-3.5,0.0,0
22743,2589,0.440531152,0.678254152,0.187662138,0.116261105,-202.6,0.433872271,1
5714,2809,0.590304515,0.374510502,0.12583129199999998,0.174439302,-133.8,0.410231435,0
768,5359,0.59765625,0.375816384,0.231770833,0.16346333300000002,-86.3,0.460436554,0
1528,4127,0.443717277,0.431790647,0.314136126,0.21541071,-103.5,0.386026032,1
3442,8305,0.369843114,0.634075858,0.17315514199999998,0.094521373,-155.0,0.323039492,0
3492,8702,0.37628866,0.3982992420000001,0.227090493,0.213743967,-227.7,0.289644055,0
8844,8702,0.384328358,0.3982992420000001,0.184758028,0.213743967,-403.1,0.26557521100000003,0
8779,4286,0.403462809,0.5501633220000001,0.187037248,0.131824545,-250.0,0.335772567,1
3756,1196,0.479499468,0.510033445,0.126996805,0.15301003300000002,-77.7,0.35690476200000004,1
200,2505,0.53,0.646307385,0.455,0.089421158,-23.9,0.32708333300000003,0
927,2351,0.421790723,0.346660995,0.100323625,0.258188005,-25.1,0.239902998,0
2316,4407,0.469343696,0.371454504,0.188255613,0.200136147,-157.7,0.33333549,1
9994,6576,0.5177106260000001,0.531173966,0.15599359599999998,0.149635036,-371.2,0.360180365,0
22743,2561,0.440531152,0.566185084,0.187662138,0.206169465,-297.9,0.415136454,1
2818,8003,0.424414478,0.61589404,0.195173882,0.281144571,-147.3,0.308368413,0
5822,2351,0.588801099,0.346660995,0.126417039,0.258188005,-136.2,0.448818543,0
3446,16321,0.349680789,0.549108511,0.216482879,0.336989155,-179.4,0.321096584,0
3242,3979,0.468229488,0.361648655,0.228871067,0.255591857,-212.2,0.35283006100000003,0
5822,1234,0.588801099,0.399513776,0.126417039,0.212317666,-105.8,0.475120851,0
3756,2154,0.479499468,0.409935005,0.126996805,0.167595172,-98.0,0.353819207,1
1419,1212,0.36645525,0.742574257,0.279069767,0.069306931,-29.9,0.263943001,0
2370,16321,0.485654008,0.549108511,0.148101266,0.336989155,-129.7,0.34786125,0
200,1467,0.53,0.477164281,0.455,0.097477846,-17.9,0.32708333300000003,0
1687,1475,0.557794902,0.5125423729999999,0.12566686400000002,0.223050847,-32.1,0.35024218,1
8844,7805,0.384328358,0.574887892,0.184758028,0.133376041,-304.9,0.316109171,0
8545,1584,0.40514921,0.6837121209999999,0.18502048,0.09280303,-95.7,0.32429999,1
10194,4743,0.518246027,0.479021716,0.15636649,0.17815728399999994,-343.9,0.365415849,0
368,1318,0.54076087,0.668437026,0.095108696,0.09939302,-12.0,0.166666667,0
362,1718,0.458563536,0.7037252620000001,0.212707182,0.101280559,-4.5,0.047619048,0
19296,8743,0.411795191,0.484845019,0.242278192,0.15818369,-569.1,0.3143164,0
200,1490,0.53,0.613422819,0.455,0.09261745,-23.1,0.32708333300000003,0
22743,2412,0.440531152,0.70066335,0.187662138,0.095356551,-202.5,0.436538001,1
759,8003,0.440052701,0.61589404,0.260869565,0.281144571,-81.3,0.390952797,0
4320,5710,0.557175926,0.523992995,0.136805556,0.14045534199999998,-215.3,0.436715522,0
3756,5473,0.479499468,0.473597661,0.126996805,0.168828796,-199.2,0.37061303,1
368,6477,0.54076087,0.61803304,0.095108696,0.107457156,-12.9,0.166666667,0
3756,4127,0.479499468,0.431790647,0.126996805,0.21541071,-187.0,0.333843309,1
5822,5710,0.588801099,0.523992995,0.126417039,0.14045534199999998,-203.3,0.439717009,0
3756,4811,0.479499468,0.5977967160000001,0.126996805,0.102265641,-159.7,0.369111955,1
1961,1477,0.626721061,0.360189573,0.159102499,0.148950575,-42.6,0.410034047,0
1059,904,0.517469311,0.710176991,0.094428706,0.109513274,-13.0,0.171717172,0
7201,2732,0.506179697,0.455710102,0.201638661,0.231698389,-254.6,0.425918222,0
9994,4105,0.5177106260000001,0.607795371,0.15599359599999998,0.132034105,-260.1,0.471455059,0
5822,4840,0.588801099,0.34214876,0.126417039,0.251446281,-197.1,0.394462997,0
8779,6738,0.403462809,0.561145741,0.187037248,0.22202434,-358.7,0.321209734,0
5822,5744,0.588801099,0.511142061,0.126417039,0.166086351,-210.9,0.440459509,0
8302,1438,0.408335341,0.5417246179999999,0.186942905,0.207232267,-138.6,0.299888422,1
9994,4811,0.5177106260000001,0.5977967160000001,0.15599359599999998,0.102265641,-272.3,0.44993329,0
8545,1335,0.40514921,0.591011236,0.18502048,0.179026217,-115.3,0.290083233,1
3756,1851,0.479499468,0.664505673,0.126996805,0.128579146,-114.4,0.421457751,1
424,2351,0.356132075,0.346660995,0.20990566,0.258188005,-18.6,0.205671581,0
8779,8426,0.403462809,0.5553050079999999,0.187037248,0.164372181,-420.0,0.283057172,0
9027,4127,0.387504154,0.431790647,0.184003545,0.21541071,-298.7,0.287053863,1
22743,4743,0.440531152,0.479021716,0.187662138,0.17815728399999994,-453.4,0.394700615,1
22743,1048,0.440531152,0.632633588,0.187662138,0.117366412,-89.1,0.325225735,1
200,3979,0.53,0.361648655,0.455,0.255591857,-24.0,0.32708333300000003,0
615,16321,0.458536585,0.549108511,0.138211382,0.336989155,-51.9,0.401562049,0
19296,1752,0.411795191,0.572488584,0.242278192,0.212899543,-185.2,0.32656615,1
8302,1048,0.408335341,0.631679389,0.186942905,0.132633588,-71.0,0.326654123,1
3805,8702,0.429434954,0.3982992420000001,0.193429698,0.213743967,-238.3,0.279249954,0
8498,1617,0.353141916,0.482993197,0.23970346,0.270871985,-186.2,0.333870982,0
1735,4507,0.614409222,0.368315953,0.195389049,0.193920568,-71.3,0.454233379,0
10194,4840,0.518246027,0.34214876,0.15636649,0.251446281,-350.3,0.362982652,0
1939,12019,0.411552347,0.447874199,0.266116555,0.213245694,-194.4,0.314593721,0
922,4840,0.6008676789999999,0.34214876,0.292841649,0.251446281,-90.3,0.43555796,0
9701,16321,0.466343676,0.549108511,0.21750335,0.336989155,-612.8,0.362710632,0
129,12317,0.457364341,0.5545993339999999,0.263565891,0.158561338,-23.5,0.222870879,0
8844,7158,0.384328358,0.411846885,0.184758028,0.197122101,-380.8,0.29478467,0
3772,12019,0.427889714,0.447874199,0.176299046,0.213245694,-269.5,0.341248744,0
500,2351,0.36,0.346660995,0.29,0.258188005,-25.9,0.291852195,0
1731,1310,0.573079145,0.382442748,0.138070479,0.199236641,-40.4,0.503968254,0
1714,1475,0.577596266,0.5125423729999999,0.121353559,0.223050847,-31.3,0.312318587,1
5822,6738,0.588801099,0.561145741,0.126417039,0.22202434,-227.0,0.404705903,0
2362,4811,0.6303979679999999,0.5977967160000001,0.16426757,0.102265641,-140.5,0.505284989,0
4320,6995,0.557175926,0.5601143670000001,0.136805556,0.15968549,-236.3,0.417378019,0
22743,830,0.440531152,0.601204819,0.187662138,0.121686747,-82.4,0.441498841,1
2646,8702,0.420634921,0.3982992420000001,0.241496599,0.213743967,-227.9,0.313293279,0
3242,8702,0.468229488,0.3982992420000001,0.228871067,0.213743967,-249.7,0.34581470299999995,0
1855,6347,0.567654987,0.39404443,0.12884097,0.165905152,-72.0,0.35809371799999995,0
1796,16321,0.4922049,0.549108511,0.200445434,0.336989155,-120.5,0.350401433,0
200,1853,0.53,0.617377226,0.455,0.109552078,-15.0,0.225,0
4881,5359,0.401557058,0.375816384,0.175578775,0.16346333300000002,-231.0,0.312758012,0
3475,12317,0.456978417,0.5545993339999999,0.190215827,0.158561338,-279.0,0.35141617299999994,0
9701,12019,0.466343676,0.447874199,0.21750335,0.213245694,-554.3,0.360638536,0
5822,719,0.588801099,0.4575799720000001,0.126417039,0.292072323,-82.4,0.393243358,0
2036,16321,0.431237721,0.549108511,0.195972495,0.336989155,-112.7,0.283081502,0
1669,2722,0.405032954,0.611682586,0.273217496,0.132990448,-84.6,0.33799712200000004,1
5822,2649,0.588801099,0.423178558,0.126417039,0.231408079,-169.4,0.451511479,0
1367,8305,0.350402341,0.634075858,0.307973665,0.094521373,-92.6,0.246776774,0
3756,3598,0.479499468,0.577821012,0.126996805,0.118954975,-155.2,0.385026506,1
8545,1540,0.40514921,0.65,0.18502048,0.115584416,-90.5,0.35473175799999995,1
670,4407,0.444776119,0.371454504,0.141791045,0.200136147,-54.4,0.342222222,1
4320,3979,0.557175926,0.361648655,0.136805556,0.255591857,-170.4,0.431147482,0
5714,6347,0.590304515,0.39404443,0.12583129199999998,0.165905152,-192.7,0.413343755,0
5822,2112,0.588801099,0.419981061,0.126417039,0.197443182,-108.0,0.506967475,0
3756,2869,0.479499468,0.586615545,0.126996805,0.155803416,-139.5,0.36847727,1
1698,7158,0.314487633,0.411846885,0.28621908100000004,0.197122101,-162.9,0.237236147,0
10194,4605,0.518246027,0.452334419,0.15636649,0.176764387,-335.8,0.349219519,0
8606,7158,0.379037881,0.411846885,0.188589356,0.197122101,-363.4,0.286494152,0
10120,4840,0.51798419,0.34214876,0.157213439,0.251446281,-349.3,0.363391233,0
8302,1988,0.408335341,0.570422535,0.186942905,0.12676056300000002,-130.4,0.384653662,1
9994,4743,0.5177106260000001,0.479021716,0.15599359599999998,0.17815728399999994,-336.4,0.381583482,0
22743,6487,0.440531152,0.439648528,0.187662138,0.215045476,-522.6,0.316409734,0
883,8003,0.363533409,0.61589404,0.17214043,0.281144571,-65.5,0.300567984,0
9027,6477,0.387504154,0.61803304,0.184003545,0.107457156,-320.4,0.336344233,0
368,1363,0.54076087,0.677916361,0.095108696,0.101980924,-13.7,0.166666667,0
4665,8702,0.520257235,0.3982992420000001,0.199571275,0.213743967,-226.3,0.381541895,0
368,571,0.54076087,0.437828371,0.095108696,0.222416813,-6.9,0.083333333,0
1909,1240,0.391304348,0.35,0.220010477,0.204032258,-54.4,0.32700138,1
2346,8003,0.470588235,0.61589404,0.185848252,0.281144571,-167.1,0.378033164,0
8779,514,0.403462809,0.439688716,0.187037248,0.274319066,-54.4,0.249784348,1
8302,2989,0.408335341,0.6306457010000001,0.186942905,0.077283372,-137.1,0.35053177,1
3768,16321,0.427813163,0.549108511,0.17489384300000002,0.336989155,-214.8,0.333494875,0
3756,2302,0.479499468,0.559079062,0.126996805,0.149000869,-112.1,0.310032929,1
5714,1378,0.590304515,0.7220609579999999,0.12583129199999998,0.112481858,-62.3,0.496392496,0
2346,8702,0.470588235,0.3982992420000001,0.185848252,0.213743967,-184.6,0.329821861,0
22743,2075,0.440531152,0.436626506,0.187662138,0.165783133,-197.2,0.33917511,1
9701,3606,0.466343676,0.409040488,0.21750335,0.245146977,-313.8,0.325583676,0
3857,11062,0.422089707,0.565449286,0.2323049,0.13532815,-256.7,0.30906728,0
8545,3449,0.40514921,0.583647434,0.18502048,0.166425051,-267.9,0.340555526,1
8779,4518,0.403462809,0.504205401,0.187037248,0.178397521,-293.1,0.30915100100000004,1
1793,6347,0.317902956,0.39404443,0.27495817100000003,0.165905152,-129.4,0.242768158,0
5714,1700,0.590304515,0.705294118,0.12583129199999998,0.103529412,-113.8,0.504786706,0
200,437,0.53,0.608695652,0.455,0.153318078,-11.8,0.25,0
2078,8003,0.487487969,0.61589404,0.16506256,0.281144571,-115.4,0.339653453,0
275,1752,0.349090909,0.572488584,0.189090909,0.212899543,-12.8,0.3,1
1419,2351,0.36645525,0.346660995,0.279069767,0.258188005,-91.5,0.21630293,0
200,1480,0.53,0.618918919,0.455,0.354054054,-18.5,0.32708333300000003,0
4572,1752,0.454286964,0.572488584,0.158573928,0.212899543,-124.2,0.33605313299999995,1
10194,1433,0.518246027,0.6587578510000001,0.15636649,0.295184927,-97.6,0.462946429,0
1735,12317,0.614409222,0.5545993339999999,0.195389049,0.158561338,-131.3,0.418037799,0
3681,1752,0.3765281170000001,0.572488584,0.228470524,0.212899543,-110.1,0.32024397,1
368,5553,0.54076087,0.590491626,0.095108696,0.149648838,-17.6,0.166666667,0
1471,8743,0.356220258,0.484845019,0.298436438,0.15818369,-141.3,0.268365385,0
1093,16321,0.405306496,0.549108511,0.227813358,0.336989155,-91.2,0.33328713600000004,0
1678,12019,0.543504172,0.447874199,0.149582837,0.213245694,-119.8,0.40440511,0
10194,8751,0.518246027,0.561421552,0.15636649,0.159867444,-432.5,0.381248082,0
2529,12019,0.391459075,0.447874199,0.237643337,0.213245694,-229.1,0.27219296600000004,0
8302,4454,0.408335341,0.383924562,0.186942905,0.197350696,-306.8,0.265139546,1
1325,1752,0.49509434,0.572488584,0.172830189,0.212899543,-73.1,0.37887676,1
8498,8349,0.353141916,0.470834831,0.23970346,0.206012696,-374.9,0.296708411,0
200,1614,0.53,0.625774473,0.455,0.114622057,-16.3,0.225,0
8545,2022,0.40514921,0.65727003,0.18502048,0.137487636,-148.0,0.326232979,1
1669,8003,0.405032954,0.61589404,0.273217496,0.281144571,-100.3,0.304732906,0
988,8305,0.555668016,0.634075858,0.149797571,0.094521373,-74.8,0.498201058,0
1148,7805,0.62456446,0.574887892,0.222996516,0.133376041,-87.5,0.487828184,0
2314,1480,0.473638721,0.618918919,0.301642178,0.354054054,-58.2,0.418865274,0
2277,3979,0.44093105,0.361648655,0.239350022,0.255591857,-159.0,0.3619498920000001,0
3918,11062,0.529862175,0.565449286,0.219754977,0.13532815,-275.3,0.409376357,0
4572,5359,0.454286964,0.375816384,0.158573928,0.16346333300000002,-210.3,0.344743166,0
275,561,0.349090909,0.659536542,0.189090909,0.101604278,-4.3,0.0,0
768,12317,0.59765625,0.5545993339999999,0.231770833,0.158561338,-96.2,0.430981948,0
1855,4447,0.567654987,0.403418035,0.12884097,0.22554531100000005,-75.7,0.430729881,1
2316,4127,0.469343696,0.431790647,0.188255613,0.21541071,-127.8,0.328589207,1
3141,3449,0.34829672100000003,0.583647434,0.20216491600000006,0.166425051,-137.3,0.361184809,1
1506,1475,0.570385126,0.5125423729999999,0.12881806099999998,0.223050847,-37.7,0.321034175,1
1367,7805,0.350402341,0.574887892,0.307973665,0.133376041,-141.0,0.232785459,0
8779,508,0.403462809,0.5433070870000001,0.187037248,0.253937008,-73.0,0.341155639,1
1735,4447,0.614409222,0.403418035,0.195389049,0.22554531100000005,-97.5,0.481750609,0
797,8702,0.56587202,0.3982992420000001,0.109159348,0.213743967,-52.9,0.476623377,0
3572,3979,0.356103024,0.361648655,0.207446809,0.255591857,-206.9,0.283811649,0
2396,16321,0.532971619,0.549108511,0.152337229,0.336989155,-143.2,0.45259851,0
200,3452,0.53,0.5327346470000001,0.455,0.157589803,-19.2,0.269444444,0
3141,12019,0.34829672100000003,0.447874199,0.20216491600000006,0.213245694,-230.9,0.275569727,0
9994,4896,0.5177106260000001,0.525939542,0.15599359599999998,0.158292484,-300.9,0.423295509,0
2362,1212,0.6303979679999999,0.742574257,0.16426757,0.069306931,-45.6,0.504065379,0
3620,12019,0.471270718,0.447874199,0.177900552,0.213245694,-253.3,0.33297566,0
3756,4840,0.479499468,0.34214876,0.126996805,0.251446281,-191.8,0.34793987,1
1437,3827,0.421016006,0.409459106,0.1927627,0.15704207,-86.8,0.269281537,1
1148,12019,0.62456446,0.447874199,0.222996516,0.213245694,-123.1,0.458307879,0
22743,4053,0.440531152,0.479151246,0.187662138,0.165556378,-372.6,0.344455935,1
1852,8702,0.479481641,0.3982992420000001,0.161447084,0.213743967,-150.1,0.3640691270000001,0
1098,4518,0.499089253,0.504205401,0.126593807,0.178397521,-59.4,0.329050926,1
200,2282,0.53,0.421121823,0.455,0.21340929,-22.0,0.3616666670000001,0
2356,2351,0.630730051,0.346660995,0.165534805,0.258188005,-135.7,0.490739931,0
823,4127,0.441069259,0.431790647,0.177399757,0.21541071,-61.7,0.3372005770000001,1
8779,6487,0.403462809,0.439648528,0.187037248,0.215045476,-347.5,0.289898109,1
129,1209,0.457364341,0.696443342,0.263565891,0.080231596,-15.2,0.201923077,0
5714,4053,0.590304515,0.479151246,0.12583129199999998,0.165556378,-171.8,0.432578012,0
2362,1001,0.6303979679999999,0.614385614,0.16426757,0.301698302,-67.9,0.457692308,0
3873,514,0.566485928,0.439688716,0.132713659,0.274319066,-49.5,0.445301227,0
840,5151,0.471428571,0.462240342,0.107142857,0.211026985,-58.3,0.391305916,1
1469,8702,0.402995235,0.3982992420000001,0.277059224,0.213743967,-143.6,0.313731812,0
7282,8743,0.495193628,0.484845019,0.187723153,0.15818369,-332.0,0.356405565,0
3092,4407,0.465394567,0.371454504,0.193725744,0.200136147,-184.4,0.332810489,1
5714,3606,0.590304515,0.409040488,0.12583129199999998,0.245146977,-251.1,0.427784423,0
3756,3610,0.479499468,0.588919668,0.126996805,0.124376731,-189.0,0.361608637,1
368,1240,0.54076087,0.35,0.095108696,0.204032258,-11.8,0.166666667,0
22743,2100,0.440531152,0.581428571,0.187662138,0.104285714,-164.6,0.439094955,1
2484,4127,0.392914654,0.431790647,0.21900161,0.21541071,-130.1,0.27013178,1
9994,5744,0.5177106260000001,0.511142061,0.15599359599999998,0.166086351,-345.1,0.3739301820000001,0
19296,4644,0.411795191,0.611541774,0.242278192,0.13178294599999998,-367.5,0.36835354,0
3756,2641,0.479499468,0.697841727,0.126996805,0.101476713,-144.4,0.38377507,1
19296,4611,0.411795191,0.488180438,0.242278192,0.143352852,-343.4,0.328184402,0
4671,4127,0.409762364,0.431790647,0.235067437,0.21541071,-193.7,0.302535092,1
8779,925,0.403462809,0.515675676,0.187037248,0.08864864900000001,-45.9,0.318452979,1
22743,8702,0.440531152,0.3982992420000001,0.187662138,0.213743967,-632.4,0.314834648,1
22743,1358,0.440531152,0.6664212079999999,0.187662138,0.069955817,-72.5,0.393763955,1
10194,5183,0.518246027,0.564152036,0.15636649,0.142581516,-318.4,0.404762075,0
4064,16321,0.451771654,0.549108511,0.215551181,0.336989155,-227.7,0.333151391,0
9994,6487,0.5177106260000001,0.439648528,0.15599359599999998,0.215045476,-385.2,0.400779474,0
22743,594,0.440531152,0.64983165,0.187662138,0.13636363599999998,-64.2,0.39693402,1
5714,3435,0.590304515,0.390393013,0.12583129199999998,0.211935953,-167.4,0.401974379,0
22743,2447,0.440531152,0.613404168,0.187662138,0.13608500199999998,-230.1,0.374006074,1
22743,1441,0.440531152,0.533657183,0.187662138,0.156141568,-144.0,0.384744557,1
22743,1930,0.440531152,0.539378238,0.187662138,0.16787564800000002,-221.1,0.369737339,1
3141,2177,0.34829672100000003,0.4299494720000001,0.20216491600000006,0.181442352,-96.9,0.301268792,1
3756,1260,0.479499468,0.58015873,0.126996805,0.130952381,-77.0,0.45631434,1
5822,5361,0.588801099,0.515015855,0.126417039,0.164521544,-194.0,0.442020435,0
8779,874,0.403462809,0.6075514870000001,0.187037248,0.07437070900000001,-52.6,0.34606227100000003,1
